id,date,sender,text,clearedmsg
1987,2023-08-18 21:31:48+08:00,jia xuan,hiii there’s free food at ns3 ,-2
1988,2023-08-18 21:42:55+08:00,NTUFreeFood,it’s on the tables at the end of the corridor,-2
1989,2023-08-19 14:31:39+08:00,Faith,"in fromt of lt2a, four boxes of non-vege food. its supposed to be consumed by 2pm  ",-2
1991,2023-08-19 19:26:43+08:00,don,"lkc-lt (south spine)  beehoon, fruit-punch, and dessert consume by 9pm",-2
1994,2023-08-22 15:29:45+08:00,Aldrich,"free food at ntu npcc booth, at northspine aia canopy until 4pm",-2
1995,2023-08-22 21:26:05+08:00,Jermaine,"hi, we got free food at hall 5 mph",-2
1996,2023-08-22 21:26:05+08:00,Jermaine,about 16 packets,-2
1997,2023-08-23 14:01:06+08:00,Elis,"hi  we have food at the hive b1-09, food till 2.30pm",-2
1999,2023-08-23 21:57:19+08:00,Cheryl,"hiii i currently have vegetarian indian food (rice, curry, some rice cakes)   i can only give away at 11.45 pm when i am back in binjai hall :)",-2
2001,2023-08-23 22:08:25+08:00,NTUFreeFood,cleared,1999
2002,2023-08-24 21:14:26+08:00,Janeil,"hi guys hall 8 has 20+ bbt left     come to hall 8 comms hall lvl1 to get it  **here's the steps to redeem the free bbt: **1. download partipost & create account on paritpost (do complete the verification ) 2. using instagram, follow capitastar and take a screenshot as proof. then, upload the screenshot on the campaign in partipost   ",-2
2003,2023-08-24 22:19:08+08:00,Zong Han,"bento, drinks and snacks at adm  will clear by 11  (bento best before 8:30pm)",-2
2004,2023-08-25 14:20:10+08:00,theresa✨,🍋free lemons and lime   tamarind hall blk 24 lvl 3 lift lobby.  must clear by 6pm today,-2
2005,2023-08-25 14:35:39+08:00,NTUFreeFood,cleared,2004
2006,2023-08-25 18:19:15+08:00,林政谚,"hi, free food outside shhk staff lounge, level 2. access via staircase. food to be consumed by 7:30pm.",-2
2010,2023-08-26 23:35:53+08:00,NTUFreeFood,macaron bits at delivery place crescent hall cleared by tmr morning,-1
2011,2023-08-28 13:20:01+08:00,Shi Min,food at arc level 2 to be cleared by 2pm (28aug),-2
2012,2023-08-29 21:17:45+08:00,TT,tr 1 hive,-2
2014,2023-08-30 16:24:18+08:00,Ying Xi Soo,free food outside spms lt2,-2
2015,2023-08-30 21:50:00+08:00,Alfonso Yuji,"buffet food courtesy of cas ntu at lhs-tr+1 (the hive, b5). consume by today at your own risk.",-2
2016,2023-08-31 16:34:10+08:00,Toshan Aggarwal,free food outside the student activities centre. payasa(kheer).,-2
2017,2023-08-31 21:40:05+08:00,Gerard Ng,hi  there is free food at lkc lt,-2
2018,2023-08-31 21:46:37+08:00,NTUFreeFood,hi  there’s a lot of leftover liho bbt at shhk foyer :) with straws too ,-2
2020,2023-08-31 22:03:05+08:00,NTUFreeFood,liho cleared,-1
2021,2023-08-31 22:03:17+08:00,NTUFreeFood,lkc lt cleared,-1
2022,2023-08-31 22:22:56+08:00,NTUFreeFood,free succulents at lkc lt,-2
2023,2023-08-31 22:29:55+08:00,NTUFreeFood,cleared,2022
2024,2023-08-31 22:59:56+08:00,Zack,more free food outside lkc (at the benches),-2
2025,2023-08-31 23:17:34+08:00,Salmah :D,hi  finger food at the arc lt,-2
2027,2023-09-01 17:20:09+08:00,Alfonso Yuji,"free tea food available at lhs-tr+1 (the hive b5), at cas ntu’s polling day event.",-2
2028,2023-09-01 20:16:42+08:00,Alka,food at tr+33 (the arc),-2
2031,2023-09-02 13:56:02+08:00,Nicholas,"hi we got 8 free nasi lemak at src the wave, outside activity room 2, bento set consume by 2:30 pm",-2
2036,2023-09-05 13:10:05+08:00,🐆💰 Haydn 💰🐆,outside graduate college  we have catering. to be eaten by 2:10pm,-2
2037,2023-09-05 13:23:44+08:00,NTUFreeFood,cleared,2033
2038,2023-09-06 16:53:32+08:00,LauPaSat,free food at gaia next to seminar room 2,-2
2040,2023-09-08 13:51:25+08:00,Harshan Elangovan,hello we got free food veg and non about 30 in nanyan auditorium,-2
2044,2023-09-08 13:59:54+08:00,NTUFreeFood,finished,2040
2045,2023-09-08 14:48:25+08:00,Wesley,"free food at lkc lvl2 foyer, clear by 4pm",-2
2046,2023-09-08 14:48:25+08:00,Wesley,admin say can open send after 3pm+,-2
2047,2023-09-08 15:11:00+08:00,Jiarong,"free food  gaia lvl 1 event area, not sure clearing when",-2
2048,2023-09-08 15:11:09+08:00,Wesley,"free food at lkc lvl2 foyer, clear by 4pm",-2
2050,2023-09-08 19:10:35+08:00,Dong,free food at the tctlt,-2
2062,2023-09-08 19:16:23+08:00,MS,hi we have free food at nanyang auditorium,-2
2063,2023-09-08 19:16:23+08:00,MS,we are going to disassemble them by 7.30,-2
2064,2023-09-09 13:44:45+08:00,sim eng,hi we have a lot of remaining food outside of lt 3  could you help us send in to the free food group?,-2
2065,2023-09-09 19:00:52+08:00,MS,"hi,  we have about 35 bento boxes - non veg at nanyang auditorium",-2
2067,2023-09-09 19:17:48+08:00,NTUFreeFood,cleared,2066
2068,2023-09-09 20:34:52+08:00,yan ying,halal thai style boneless chicken bento set with tofu 13x clear from annex b   nanyang hill by 9.30pm,-2
2069,2023-09-11 19:16:35+08:00,Yong An,vegetarian and non vegetarian food outside lt2a,-2
2070,2023-09-11 20:20:07+08:00,HK,"hello, we have a lot of bento set. halal and vegetarian option. location at arc lt. already expired at 1930. eat at own risk.",-2
2071,2023-09-11 20:26:14+08:00,NTUFreeFood,cleared,2070
2072,2023-09-12 14:28:20+08:00,𝙿𝚂🌻,"free food outside abs seminar room 11, abs-02-sr11, nbs. please bring your own container and cutlery.",-2
2075,2023-09-12 21:50:43+08:00,Salmah :D,"hello  :d at the hive tr 19 we have: - 7 bento sets (pineapple rice, salted egg fish, teriyaki chicken chop, mixed veggies - 7 mango pudding  - and cutlery thank youu",-2
2077,2023-09-13 14:52:17+08:00,LauPaSat,free food at gaia. they will clear at 3:10pm,-2
2079,2023-09-13 18:19:31+08:00,Kribalan,left cake near hall 11 canteen at the bbq spot (next to waffle shop),-2
2082,2023-09-14 14:17:48+08:00,Beef Don,hi there’s 1 non veg 3 veg outside hive tr 20.,-2
2083,2023-09-14 14:17:48+08:00,Beef Don,consume by 2pm so eat at own discretion,-2
2084,2023-09-14 19:59:30+08:00,Wan Sin,at lt2a bring own plate  cleared by 830pm,-2
2085,2023-09-18 18:20:39+08:00,Jingwen,sandwiches outside arc tr 20. plates provided,-2
2086,2023-09-20 14:31:31+08:00,Zhiqing~,outside the arc lt,-2
2087,2023-09-21 10:49:20+08:00,NTUFreeFood,chance to win a free supply of oatside for the entire school  like this post:  https://www.instagram.com/p/cxaezaey1io/?igshid=mzrlodbinwflza==,-2
2088,2023-09-22 11:29:20+08:00,Purvi,refreshments at abn level 1 near ntu graduate college,-2
2089,2023-09-22 11:51:09+08:00,Shannon Lee,aia canopy has food  beef bro and mee rebus ,-2
2091,2023-09-22 16:39:42+08:00,Harsha,good food at lhn-tr+34  come quick ,-2
2092,2023-09-22 18:17:52+08:00,Alyssa,free food at tr 5 clear by 630pm,-2
2095,2023-09-22 20:23:21+08:00,NTUFreeFood,chance to win a free supply of oatside for the entire school  like this post by 26 sep  https://www.instagram.com/p/cxfftbcypir/?igshid=mzrlodbinwflza==,-2
2098,2023-09-24 12:51:09+08:00,renee lee,food outside lt3,-2
2099,2023-09-24 12:51:09+08:00,renee lee,^ near the skydeck near library,-2
2100,2023-09-24 12:59:52+08:00,yun rong,"hi there's 11 bento boxes outside tama function hall, consume by 1pm according to packaging, eat at your own risk",-2
2101,2023-09-24 13:14:56+08:00,NTUFreeFood,cleared,2100
2102,2023-09-26 14:35:13+08:00,Zhiqing~,"food outside gaia, lt 6 (level 2). plates and cutlery still have. no more cups so bring own bottle if you want the drinks (fruit punch) clearing by 3pm.",-2
2103,2023-09-26 20:45:15+08:00,Yezhou,free food here at arc. hav to clear by tonight,-1
2105,2023-09-26 20:54:48+08:00,NTUFreeFood,cleared,2103
2106,2023-09-26 21:12:10+08:00,saniaaa,"hi 10 veg and 6 non veg bento boxes and coffee and tea at arc tr+15, to be consumed by 8.30pm eat at ur own risk",-2
2107,2023-09-26 21:20:43+08:00,NTUFreeFood,food cleared only beverages left,2106
2108,2023-09-27 14:44:11+08:00,Wesley,lkc keeping soon,-2
2110,2023-09-27 20:20:24+08:00,Diya Chakravarty,"hii weve got free food at ntu sss, in front of the shhk auditorium.",-2
2112,2023-09-27 20:20:24+08:00,Diya Chakravarty,have both non veg and veg,-2
2114,2023-09-28 17:06:55+08:00,Syd,"hi there’s food outside lt1a, clearing time 545pm",-2
2116,2023-09-28 17:46:36+08:00,Hui Ying Pak,"free coffee with cups, polar puff pastries and cakes that come in individual boxes location: the arc, level 1, tr 18",-2
2119,2023-09-29 13:33:56+08:00,jc (๑>ᴗ<๑),"halal buffet spread   nanyang audi foyer, clearing time should be 2.45pm",-2
2121,2023-09-29 17:33:43+08:00,~zhenxi~,beside aia canopy,-2
2122,2023-09-29 17:33:57+08:00,Harsha,free food at lhn-tr+31,-2
2123,2023-09-29 21:35:29+08:00,Abigail,🥪 and muffin outside lt2a (ns),-2
2124,2023-09-30 14:36:13+08:00,Gorilla 🦍,hi we hv 5 boxes of vegetarian bento at hive b5   best consume by 3.30pm  no utensils provided,-2
2125,2023-09-30 15:17:08+08:00,sanjana,"nanyang audi foyer, clear by 4 pm",-2
2126,2023-10-01 12:36:53+08:00,🦦,free bento meals  location: at the benches outside lt19 consume by: 1.30pm,-2
2127,2023-10-01 17:43:41+08:00,NTUFreeFood,"6 sweets at wkwsci 2nd floor, near seminar room 2",-2
2129,2023-10-01 18:02:37+08:00,renee,"free bento outside lt19, do note it’s consume by 6pm so consume at your own risk",-2
2130,2023-10-02 19:28:50+08:00,NTUFreeFood,36 more free ice cream left  need do survey,-2
2131,2023-10-02 19:28:50+08:00,PeerChannel(channel_id=1678345958),"drop happening right now at yunnan corner, bbq pit 1,2,3   ",-2
2135,2023-10-04 14:21:02+08:00,Janice Ng,hello  we have 10 bentos stated to consume by 1.45pm at arc level b2 tr+08 to clear,-2
2138,2023-10-05 13:00:23+08:00,amanda wu,"hello  we have 10 bentos to post on ntu free food at nanyang auditorium foyer (b1 level), to be cleared",-2
2141,2023-10-05 16:28:32+08:00,Jian Xin,"lt4, clear at 5:30",-2
2142,2023-10-05 19:35:09+08:00,amanda wu,hello  we have 7 bento boxes to be cleared at nanyang auditorium foyer (b1 level) to post on ntu free food,-2
2143,2023-10-05 19:47:17+08:00,NTUFreeFood,cleared,2142
2144,2023-10-06 13:02:27+08:00,Shao Quan,hi we have 11 normal and 3 vegetarian outside lt 2a. consume by 2pm,-2
2145,2023-10-06 13:42:28+08:00,amanda wu,hello  we have 8 bento boxes and 1 vegetarian bento to be cleared at nanyang auditorium foyer (b1 level) to post on ntu free food,-2
2146,2023-10-06 14:25:38+08:00,NTUFreeFood,cleared,2145
2147,2023-10-07 12:57:15+08:00,amanda wu,"hi i want to post 1 bento box left at nanyang audi foyer b1 level, come and take yourself thank youu",-2
2148,2023-10-07 13:01:12+08:00,NTUFreeFood,cleared,2147
2149,2023-10-07 16:54:16+08:00,Jocelyn Leong,"3 veg, 1 no peanut and prawns bento. consume by 2pm, on the bench outside gaia level 2, sr 13",-2
2150,2023-10-07 16:56:32+08:00,NTUFreeFood,cleared,2149
2151,2023-10-09 19:36:46+08:00,jazzy,"hi about 20 bentos left, at src main field vending machine. cutlery provided",-2
2152,2023-10-11 13:57:48+08:00,W,hi hi got free food at lkc threater level 2 function room (go up spiral staircase) clear by 2pm thxxx,-2
2153,2023-10-11 17:46:55+08:00,Siva,free food outside ns lt19. level b1.,-2
2154,2023-10-11 17:48:06+08:00,Aug🤡,"outside gaia seminar 7. carrot cakes, swiss roll, ngoh hiang, thai fish cake and eclair",-2
2155,2023-10-12 18:35:19+08:00,Eddie Tan ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ,"hi there, just wanna let you know there are drinks outside tr+14 the arc",-2
2156,2023-10-12 20:43:20+08:00,Martina,"hii, there's 5 boxes of bento (halal) at nie recital and ensemble studio. clearing by 10pm",-2
2157,2023-10-13 17:05:10+08:00,A,hello  there is some free food outside lt3 (ns),-2
2158,2023-10-13 17:32:28+08:00,dx,hi there is some free food at n3.2 b2,-2
2159,2023-10-13 18:34:31+08:00,NTUFreeFood,cleared,2158
2160,2023-10-14 13:39:12+08:00,LauPaSat,free food at lkc function hall. will clear at 2pm,-2
2162,2023-10-14 13:48:56+08:00,Jiali Teo,hello  we have leftover food available outside lkc-lt. mainly fried rice and eeg,-2
2164,2023-10-14 13:48:56+08:00,Jiali Teo,to clear by 2pm,-2
2165,2023-10-14 13:48:56+08:00,Jiali Teo,also 5 vegetarian bentos,-2
2167,2023-10-14 21:18:56+08:00,Darren Quek,"hello, post bbq free food at nanyang executive club, next to squash court",-2
2170,2023-10-14 22:42:12+08:00,NTUFreeFood,cleared,2167
2172,2023-10-16 22:37:26+08:00,Nand!n¡ Nagar,"hello  clearing some bento sets at gaia, level 1 near drop off point (will be cleared by 1045)",-2
2175,2023-10-16 22:40:27+08:00,NTUFreeFood,cleared,2172
2179,2023-10-18 13:42:31+08:00,mei fang,there’s free food outside arc level 1 tr 19,-2
2180,2023-10-18 13:42:31+08:00,mei fang,there’s 11 nasi lemaks,-2
2181,2023-10-18 13:42:31+08:00,mei fang,to be consumed by 230pm,-2
2182,2023-10-18 13:46:10+08:00,Rachel,free ice cream for completed exhibition quiz. happening from now till 2pm at the green space. vote for the shoes and get a chance to participate in lucky draw happening this friday. the prize is a jbl speaker worth more than $100,-2
2183,2023-10-18 13:46:25+08:00,NTUFreeFood,nasi lemaks cleared,2179
2184,2023-10-18 13:50:37+08:00,NTUFreeFood,ice cream cleared,2182
2185,2023-10-18 14:12:44+08:00,Hean Zhor Sim,buffet in athena outside lwn library. to clear by 2.30pm.,-2
2186,2023-10-20 19:30:11+08:00,Jamie,"nie lt1 (block 5) - baked mini chicken pie, assorted mini swiss roll, traditional mini english carrot cake, steamed tom yum fish cake, steamed ngoh hiang roll, assorted brown rice sushi & maki platter, vegetarian wok-fried brown rice bee hoon (veg), low sugar chilled almond jelly w longan & pineapple",-2
2188,2023-10-24 13:53:30+08:00,Loi Jun Yan,"still some noodlse and veggies left, burbur chacha and drinks",-2
2189,2023-10-24 13:53:30+08:00,Loi Jun Yan,at tct lt,-2
2190,2023-10-26 10:46:05+08:00,Nadya Amira,free indonesian snacks available at the gem fair in nanyang auditorium right now  only until 3 pm ,-2
2191,2023-10-26 12:03:30+08:00,Nadya Amira,more snacks coming in  free indonesian chips available on gem fair at nanyang auditorium rn  only 50pax ,-2
2192,2023-10-26 13:28:53+08:00,Anenyaa,"hello, there’s 8 non veg chicken bentos to be consumed before 2.30pm at gaia lvl 2 sr7",-2
2193,2023-10-26 13:31:51+08:00,iris,"sandwiches, salads, desserts and drinks   location: hive tr+16   clearing time: 2pm",-2
2194,2023-10-26 18:32:23+08:00,Michael Yuhas,"hi, there is free food and movie in lt1a (ns) if anyone in the group is interested",-2
2196,2023-10-27 18:50:04+08:00,Ee Lin Wong,hotdog buns at sbs l1,-2
2197,2023-10-28 17:36:30+08:00,Wong Ching Wern,hi food at sbs lobby,-2
2198,2023-10-28 17:36:30+08:00,Wong Ching Wern,clear by 7pm,-2
2199,2023-10-29 11:59:45+08:00,Lance Tan,"hello ntu free food bentos outside ns lt5, consume by 1pm",-2
2201,2023-10-29 13:43:55+08:00,Shun Yao,"halal veg and non veg bentos available outside ns lt3, consume by 2.30pm",-2
2202,2023-10-29 13:59:22+08:00,Bryan,there is still bento at lt5,-2
2203,2023-10-30 00:12:17+08:00,Engel 🍖🍳🍞,hi  double patty whopper burger (beef) to be collected at pioneer hall blk 18a ,-2
2205,2023-10-30 15:13:32+08:00,Patrick Chan,6 non-veg bentos outside gaia seminar room 1. clear within next 1 hour. thanks ,-2
2206,2023-10-30 15:16:22+08:00,NTUFreeFood,cleared,2205
2207,2023-10-30 15:43:38+08:00,Patrick Chan,finger food outside gaia seminar room 1. clear by 4.30pm. thank you ,-2
2208,2023-10-31 10:29:58+08:00,yimin,"free snacks outside seminar room 1 gaia bldg, level 1",-2
2209,2023-10-31 13:12:08+08:00,yimin,"6 sets of spaghetti bento lunch available. at seminar room 1, level 1 gaia.",-2
2210,2023-10-31 13:15:43+08:00,yimin,"6 sets of spaghetti bento lunch available. at seminar room 1, level 1 gaia.",-2
2211,2023-10-31 21:06:20+08:00,prawn,hi there is free food at tama function hall,-2
2214,2023-11-02 15:08:41+08:00,Toshan Aggarwal,"this free food at the aia canopy, comes down to having these  there is more of what you can see in this picture. thank you:)",-2
2215,2023-11-02 19:57:09+08:00,Yvettty,"18+2veg bento avail outside arc tr+q15, while stock last",-2
2216,2023-11-03 13:44:34+08:00,Bryan,some catering food left at gaia lvl 2. no more utensils or plates available hence bring own box,-2
2217,2023-11-03 18:33:36+08:00,Fay,fruit punch + veg beehoon   lt3 clear by 7 pm,-2
2219,2023-11-04 00:28:13+08:00,daryl,free indian snacks courtesy of ntu film society available at saraca parcel room. please help yourselves and have a happy deepavali ,-2
2220,2023-11-06 11:12:20+08:00,Shameena Hathoon,"hello  we're the community outreach subcommittee from ntums  we have a booth at lt1a with old chang kee and bubble tea (after 12 p.m) butttt, you guys have to chat with us to earn them   come down and let's chat about anything  🤗",-2
2221,2023-11-06 15:35:07+08:00,shirLEEn,"hey hey there is free tea break:  croissants, has browns , deep fried wanton and carrot cake   from 345pm onwards at  gaia.",-2
2223,2023-11-06 15:35:07+08:00,shirLEEn,near bus stop,-2
2224,2023-11-06 16:31:49+08:00,saumya sebastian,free food at rtp level 2. available till 5 pm,-2
2225,2023-11-06 21:19:46+08:00,Dason,6 bentos and mushroom soup at crespion delivery room,-2
2227,2023-11-07 13:25:24+08:00,Rahman Shaik,consume by 230 eat at own risk  tr16 arc,-2
2230,2023-11-07 13:28:52+08:00,shirLEEn,hi there. some food for u at gaia again(table near bus stop) here they are👇🏼,-2
2232,2023-11-07 13:28:52+08:00,shirLEEn,bubor hitam dessert too,-2
2235,2023-11-07 13:33:05+08:00,Kaitlyn,"free food at gaia level 1, alumni lounge",-2
2236,2023-11-07 13:33:06+08:00,Kaitlyn,until 2pm ,-2
2237,2023-11-07 17:42:58+08:00,Danielle,level 1 gaia alumni lounge until 6pm,-2
2238,2023-11-08 16:19:04+08:00,saumya sebastian,free food at rtp level 2,-2
2239,2023-11-09 15:59:07+08:00,miner,free food at nanyang audi,-2
2240,2023-11-09 16:33:52+08:00,NTUFreeFood,nya cleared,2239
2241,2023-11-10 13:58:20+08:00,saumya sebastian,free diwali sweets giveaway  in front of starbucks,-2
2246,2023-11-10 18:38:54+08:00,Shi Min,char kway teow and gula melaka sago pudding + beverages outside lt03 to be cleared by 7pm today ,-2
2247,2023-11-14 14:19:14+08:00,LauPaSat,free food at gaia l2 near sr8 (over the entrance from hive),-2
2248,2023-11-15 13:15:08+08:00,WK,"free noodles at gaia lv3, outside sr14",-2
2249,2023-11-15 13:16:23+08:00,NTUFreeFood,pls bring own plates/container,-2
2250,2023-11-15 13:43:10+08:00,yimin,"got pineapple rice and satay chicken. halal food. outside tr+1 basement 1, shhk bldg. to be consumed by 2.30pm.",-2
2251,2023-11-15 13:44:27+08:00,yimin,please bring your own container and cutlery,-2
2252,2023-11-15 21:57:27+08:00,NTUFreeFood,"hii there's some aloe vera honey lemon aiyu and pearl/grass jelly milk tea up for grabs by sbs side door (near the vending machine), clear by 10.30pm ",-2
2254,2023-11-16 15:44:52+08:00,rifah,infront of cheers (south spine) got free ice cream,-2
2255,2023-11-16 15:44:52+08:00,rifah,come to su people (wearing su shirt) infront of cheers for the ice cream,-2
2256,2023-11-17 13:20:24+08:00,Kimberly Wong,hokkien mee outside gaia sr4 (level 2). clearing at 2pm,-2
2257,2023-11-17 17:39:09+08:00,Ankita,hi we have many cartons of instant noodles at shhk foyer,-2
2259,2023-11-17 18:24:33+08:00,NTUFreeFood,noodles cleared,2258
2262,2023-11-17 19:19:39+08:00,shirLEEn,at freestyle room at research techno plaza,-2
2265,2023-11-22 15:54:44+08:00,Kwan Arissa,hi   we hv tea-ish buffet spread food at nie blk 1   thrs only plates so if wan dabao pls bring your own tupperware  clearing mayb at arnd 5-6pm  ,-2
2266,2023-11-22 17:25:03+08:00,NTUFreeFood,cleared at nie,2263
2267,2023-11-24 16:20:44+08:00,Stray Kitty,"hii, we have tea break food at gaia lvl 2 outside of lt 3",-2
2270,2023-11-24 16:47:04+08:00,Kwan Arissa,"hi we have buffet food at nie blk 1, estimated to clear by 5-5.30pm. pls do bring tupper ware to dabao food as we only hav plates ",-2
2274,2023-11-24 16:49:45+08:00,Kwan Arissa,"also hav curry puffs, lunch boxes and some curry puffs (red plastic bags) - although its been here since 1pm so consume at own risk )",-2
2276,2023-11-24 17:08:14+08:00,Kwan Arissa,more food at nie blk 7 lt 1,-2
2278,2023-11-27 14:14:15+08:00,𝙿𝚂🌻,"free food outside nbs gaia auditorium, 3pm clean up",-2
2279,2023-11-27 16:29:16+08:00,Taufik,hi theres free food at arc level 2 in front of tr48,-2
2281,2023-11-28 08:58:58+08:00,Kenneth,free food gaia level 2 room,-2
2282,2023-11-28 08:58:58+08:00,Kenneth,breakout room 46,-2
2283,2023-11-28 14:53:19+08:00,Noelle,"3 free bento boxes at the arc, tr+12",-2
2284,2023-11-28 16:53:18+08:00,Jadon Jusdi,"hi, we have some extra food we would like to clear at the arc level 2 tr-36. thanks.",-2
2285,2023-11-28 17:10:34+08:00,NTUFreeFood,arc food cleared,2284
2286,2023-11-29 11:53:23+08:00,Pig 🐷🥓,"free snacks, stationery and other goodies in front of uwo office at north spine next to lee wee nam library. please take as much as you want and enjoy ✨",-2
2287,2023-11-30 14:26:18+08:00,Erra,hi 2 extra bento at ntupreneur office halal,-2
2288,2023-11-30 16:08:11+08:00,Jadon Jusdi,extra food at the arc tr-36,-2
2289,2023-11-30 16:57:46+08:00,LauPaSat,free food at spms atrium,-2
2290,2023-12-01 15:04:10+08:00,Zheng Tien,hi there are free extra jellies at the arc  level 2 tr+36.,-2
2291,2023-12-01 17:21:21+08:00,Kaitlyn,lots of food at gaia open space,-2
2292,2023-12-01 17:21:21+08:00,Kaitlyn,till 545,-2
2295,2023-12-04 14:04:25+08:00,Zheng Tien,free food available at tr+36,-2
2296,2023-12-04 14:18:50+08:00,NTUFreeFood,at the arc ,-2
2297,2023-12-05 13:11:25+08:00,ZT,free food at the arc tr+36,-2
2298,2023-12-07 12:56:11+08:00,Esther Tan,free food at arc tr 37,-2
2299,2023-12-10 18:51:29+08:00,zoey,free food in front of aia canopy stage  clear by 8pm pls bring your own container to dabao  ,-2
2300,2023-12-11 19:03:31+08:00,mei fang,free foods outside ss lt 27. consume by 7pm so eat at their own risk.,-2
2303,2023-12-12 13:03:22+08:00,Clara,there are extra chicken rice outside arc tr19.  consume by 2pm (otherwise consume at ur own risk),-2
2304,2023-12-12 13:09:13+08:00,wenxiang,chicken cutlet & vegetarian bento   ns lt8,-2
2305,2023-12-12 16:59:22+08:00,hayden,"there’s free food at tr +36 but was delivered at 12pm, eat at own risk",-2
2306,2023-12-12 19:37:58+08:00,Raydann,helloo halal bento sets (best before 7.30 so at own risk) outside hive tr+19,-2
2307,2023-12-13 13:59:02+08:00,Raydann,halal bento set outside hive tr+21 consume by 1.15pm (at your own risk),-2
2308,2023-12-13 13:59:10+08:00,peiyin,free food outside gaia seminar rm 3. clearing at 3pm,-2
2310,2023-12-13 18:50:28+08:00,Alexis,"hello, we have a buffet at gaia level 2 outside lt3. need to clear by 7ish. can help to send in the grp please?",-2
2311,2023-12-13 19:35:34+08:00,Lynn,experimental medicine building lvl 1,-2
2315,2023-12-13 19:35:34+08:00,Lynn,beside coffee machine,-2
2316,2023-12-13 20:19:45+08:00,dex,"15 halal bento, 3 bento without seafood and 2 vegetarian bento outside lt08 north spine. to be consumed by 2100",-2
2317,2023-12-14 13:28:24+08:00,🪼,"outside cceb lt n1.2 b2, not sure what time clear",-2
2318,2023-12-14 14:03:43+08:00,Killer Whale,"spms, clearing by 2.15pm. there is orange juice too",-2
2319,2023-12-15 19:09:31+08:00,shu yeen,hello there's a lot of bentos left outside lt23 all halal bentos 2 veg 30 non veg consumed by 8.30pm,-2
2320,2023-12-16 13:26:04+08:00,ber 🌙,"hi, there are eight halal bentos (one vegetarian, seven non-veg) placed at the security guard counter outside hall 15 function room  best consumed by 2pm",-2
2321,2023-12-16 13:52:37+08:00,Thaddea,"hello  theres free buffet food at scse lvl2 (block n4), clear by 3pm",-2
2324,2023-12-18 14:46:35+08:00,Gorilla 🦍,"hi we have 26 strawberry cones and 3 tray of fried rice, please come collect at lkclt",-2
2325,2023-12-18 15:26:48+08:00,NTUFreeFood,cleared ,2324
2326,2024-01-05 15:31:07+08:00,NTUFreeFood,heneiken 0.0 available at sac  (expires 11 jan 2024),-2
2327,2024-01-06 13:15:25+08:00,Kimberly Wong,a lot of food at gaia outside sr2  level 1. clearing at 2pm,-2
2328,2024-01-08 19:50:32+08:00,Yash,free food outside the hive tr24,-2
2332,2024-01-09 16:59:14+08:00,🐆 𝐻𝒶𝓎𝒹𝓃 🐆,a lot of food at graduate college. to be finished by 5:30pm.,-2
2333,2024-01-09 18:32:17+08:00,James,lots of food at lt6 gaia. clear by 9pm,-2
2334,2024-01-10 11:22:51+08:00,Kaitlyn,"food available outside gaia lt5, to be cleared by 12pm",-2
2335,2024-01-10 17:20:24+08:00,Abdurrahman Adam,hi food in cee general office (main entrance) clear by 6 pm,-2
2338,2024-01-11 13:28:54+08:00,bao,"hi, crespion caifan between arc tr25 & tr26， no pork no beef",-2
2339,2024-01-12 13:40:19+08:00,xinyu liu,"hi, there are crespion caifan between arc tr25 & tr26. vegetarian food is inside the plastic bag. clear by 2.30pm.",-2
2340,2024-01-12 15:29:52+08:00,Rachel,free halal curry puff and drinks outside lt2a,-2
2341,2024-01-12 20:00:33+08:00,NTUFreeFood,we have leftovers at nanyang lake pavilion. people need to bring their own containers. they can freely walk in to the event (don’t mind people in the event). clearing time before 9 pm. please help me share. thank you ,-2
2346,2024-01-12 21:08:39+08:00,NTUFreeFood,cleared,2345
2347,2024-01-13 13:47:31+08:00,Beef Don,there's non veg food at the arc level 1 outside the lift,-2
2349,2024-01-13 13:47:51+08:00,Chloe,"free bento sets outside lwn library, arnd 15 reg & 8 veg sets, clearing at 5pm",-2
2350,2024-01-13 21:09:34+08:00,Wesley,"freee bread at garage eee, exp 14/01, throwing out tonight",-2
2351,2024-01-15 17:05:57+08:00,Wei Chong G,we have bento sets and packet drinks here at shhk foyer ,-2
2353,2024-01-15 18:17:55+08:00,Jas,cceb n1.2 b2,-2
2354,2024-01-15 18:41:45+08:00,NTUFreeFood,cleared,2352
2355,2024-01-16 13:16:02+08:00,megan ✨,spms atrium,-2
2357,2024-01-16 13:16:03+08:00,megan ✨,free food,-2
2358,2024-01-16 13:16:03+08:00,megan ✨,best before 2.30,-2
2359,2024-01-16 16:54:40+08:00,hasley,free burgers at arc b1,-2
2360,2024-01-16 18:47:21+08:00,Ying Xi Soo,free food outside tr+8. from 9am till now take at ur own risk.,-2
2361,2024-01-17 18:32:52+08:00,jar,hello  there’s free food (dry laksa 11/10) in hive b2  it’s closing soon at 6.45 so it will be good to come fast ,-2
2362,2024-01-17 19:04:47+08:00,Rachel,shhk foyer got free itea jasmine green tea x 4 still cold but been here since morning in a cooler box   approach the ppl sitting right smack in the middle of the foyer to claim,-2
2363,2024-01-17 19:29:29+08:00,NTUFreeFood,cleared,2362
2364,2024-01-17 22:02:48+08:00,Sans,hi there is free ice cream outside hall 15 function hall,-2
2365,2024-01-18 13:28:32+08:00,🪼,"outside n1.3 bie conference room, not sure what time clearing",-2
